@relation banana1

@attribute x numeric
@attribute y numeric
@attribute class {1, 2}

@data
0.389,0.473,1
0.374,0.469,1
0.384,0.457,1
0.368,0.473,1
0.365,0.477,1
0.395,0.474,1
0.380,0.455,1
0.352,0.482,1
0.353,0.512,1
0.379,0.479,1
0.374,0.517,1
0.396,0.462,1
0.374,0.471,1
0.375,0.493,1
0.375,0.488,1
0.356,0.456,1
0.358,0.466,1
0.392,0.482,1
0.397,0.507,1
0.392,0.537,1
0.368,0.532,1
0.382,0.538,1
0.364,0.515,1
0.373,0.548,1
0.377,0.529,1
0.372,0.548,1
0.378,0.542,1
0.363,0.546,1
0.347,0.556,1
0.363,0.536,1
0.363,0.558,1
0.378,0.522,1
0.393,0.533,1
0.395,0.540,1
0.398,0.566,1
0.398,0.565,1
0.360,0.574,1
0.376,0.562,1
0.370,0.539,1
0.384,0.593,1
0.376,0.554,1
0.384,0.582,1
0.383,0.586,1
0.389,0.598,1
0.381,0.573,1
0.373,0.580,1
0.389,0.592,1
0.402,0.613,1
0.377,0.582,1
0.406,0.588,1
0.366,0.572,1
0.398,0.598,1
0.370,0.584,1
0.391,0.591,1
0.394,0.557,1
0.376,0.610,1
0.359,0.622,1
0.397,0.596,1
0.394,0.639,1
0.400,0.608,1
0.421,0.613,1
0.351,0.597,1
0.410,0.626,1
0.393,0.593,1
0.370,0.609,1
0.375,0.649,1
0.387,0.632,1
0.362,0.655,1
0.394,0.608,1
0.391,0.635,1
0.404,0.641,1
0.396,0.619,1
0.385,0.618,1
0.360,0.614,1
0.391,0.626,1
0.402,0.612,1
0.370,0.639,1
0.383,0.563,1
0.385,0.638,1
0.389,0.608,1
0.385,0.640,1
0.388,0.579,1
0.374,0.591,1
0.385,0.599,1
0.386,0.576,1
0.373,0.601,1
0.400,0.623,1
0.363,0.560,1
0.371,0.562,1
0.351,0.499,1
0.361,0.533,1
0.369,0.488,1
0.358,0.543,1
0.376,0.534,1
0.400,0.520,1
0.373,0.507,1
0.401,0.506,1
0.374,0.480,1
0.384,0.528,1
0.412,0.515,1
0.390,0.524,1
0.386,0.530,1
0.401,0.443,1
0.380,0.469,1
0.397,0.468,1
0.375,0.455,1
0.400,0.421,1
0.380,0.435,1
0.401,0.485,1
0.408,0.390,1
0.401,0.402,1
0.402,0.448,1
0.379,0.435,1
0.393,0.398,1
0.435,0.400,1
0.383,0.432,1
0.373,0.347,1
0.423,0.347,1
0.404,0.348,1
0.427,0.361,1
0.407,0.334,1
0.403,0.354,1
0.399,0.378,1
0.399,0.330,1
0.434,0.355,1
0.439,0.352,1
0.394,0.338,1
0.428,0.327,1
0.401,0.333,1
0.426,0.341,1
0.413,0.303,1
0.404,0.326,1
0.447,0.313,1
0.426,0.313,1
0.419,0.318,1
0.425,0.319,1
0.416,0.342,1
0.427,0.268,1
0.442,0.318,1
0.449,0.300,1
0.434,0.326,1
0.464,0.281,1
0.469,0.298,1
0.456,0.296,1
0.507,0.294,1
0.459,0.288,1
0.475,0.304,1
0.480,0.302,1
0.486,0.314,1
0.510,0.253,1
0.472,0.306,1
0.519,0.264,1
0.513,0.216,1
0.518,0.292,1
0.523,0.232,1
0.551,0.274,1
0.493,0.260,1
0.535,0.266,1
0.539,0.266,1
0.534,0.247,1
0.555,0.239,1
0.562,0.227,1
0.568,0.259,1
0.554,0.270,1
0.563,0.278,1
0.572,0.248,1
0.572,0.266,1
0.602,0.252,1
0.589,0.253,1
0.572,0.254,1
0.573,0.230,1
0.569,0.281,1
0.638,0.255,1
0.663,0.253,1
0.622,0.269,1
0.666,0.237,1
0.645,0.255,1
0.652,0.236,1
0.643,0.257,1
0.663,0.209,1
0.692,0.265,1
0.663,0.230,1
0.654,0.236,1
0.668,0.236,1
0.662,0.213,1
0.658,0.218,1
0.652,0.264,1
0.688,0.184,1
0.686,0.233,1
0.680,0.236,1
0.688,0.199,1
0.670,0.244,1
0.696,0.204,1
0.709,0.230,1
0.714,0.232,1
0.716,0.205,1
0.710,0.207,1
0.730,0.239,1
0.719,0.206,1
0.709,0.242,1
0.692,0.234,1
0.715,0.225,1
0.691,0.228,1
0.704,0.222,1
0.710,0.221,1
0.742,0.225,1
0.704,0.195,1
0.690,0.242,1
0.713,0.194,1
0.700,0.218,1
0.721,0.204,1
0.712,0.214,1
0.718,0.204,1
0.717,0.211,1
0.690,0.202,1
0.724,0.186,1
0.695,0.209,1
0.696,0.208,1
0.695,0.224,1
0.723,0.248,1
0.727,0.222,1
0.691,0.204,1
0.706,0.233,1
0.686,0.181,1
0.709,0.219,1
0.689,0.197,1
0.695,0.210,1
0.684,0.226,1
0.660,0.216,1
0.684,0.216,1
0.681,0.227,1
0.676,0.193,1
0.692,0.187,1
0.685,0.207,1
0.691,0.192,1
0.647,0.209,1
0.644,0.206,1
0.623,0.233,1
0.655,0.223,1
0.632,0.228,1
0.622,0.222,1
0.617,0.213,1
0.540,0.214,1
0.535,0.242,1
0.555,0.220,1
0.559,0.243,1
0.566,0.230,1
0.552,0.184,1
0.543,0.251,1
0.504,0.281,1
0.484,0.266,1
0.473,0.274,1
0.471,0.268,1
0.492,0.275,1
0.488,0.263,1
0.489,0.269,1
0.420,0.308,1
0.403,0.300,1
0.403,0.319,1
0.431,0.296,1
0.436,0.332,1
0.455,0.281,1
0.441,0.308,1
0.416,0.340,1
0.412,0.368,1
0.395,0.358,1
0.419,0.345,1
0.399,0.350,1
0.407,0.348,1
0.406,0.379,1
0.415,0.395,1
0.404,0.402,1
0.398,0.385,1
0.426,0.414,1
0.395,0.412,1
0.405,0.388,1
0.385,0.401,1
0.396,0.436,1
0.392,0.441,1
0.404,0.451,1
0.376,0.431,1
0.383,0.425,1
0.414,0.434,1
0.415,0.414,1
0.371,0.498,1
0.376,0.490,1
0.368,0.508,1
0.396,0.482,1
0.383,0.495,1
0.396,0.488,1
0.386,0.507,1
0.372,0.506,1
0.368,0.507,1
0.388,0.503,1
0.378,0.515,1
0.371,0.511,1
0.362,0.517,1
0.391,0.548,1
0.349,0.545,1
0.380,0.538,1
0.377,0.544,1
0.384,0.564,1
0.391,0.533,1
0.387,0.535,1
0.375,0.511,1
0.361,0.536,1
0.375,0.590,1
0.357,0.547,1
0.367,0.585,1
0.367,0.553,1
0.342,0.519,1
0.369,0.560,1
0.399,0.576,1
0.382,0.587,1
0.379,0.560,1
0.381,0.617,1
0.379,0.581,1
0.386,0.594,1
0.382,0.586,1
0.387,0.593,1
0.398,0.606,1
0.382,0.595,1
0.394,0.585,1
0.419,0.599,1
0.376,0.604,1
0.353,0.605,1
0.378,0.616,1
0.386,0.627,1
0.379,0.614,1
0.390,0.597,1
0.386,0.590,1
0.371,0.601,1
0.363,0.620,1
0.378,0.623,1
0.383,0.617,1
0.364,0.644,1
0.401,0.622,1
0.387,0.623,1
0.358,0.628,1
0.368,0.616,1
0.418,0.616,1
0.385,0.613,1
0.380,0.616,1
0.390,0.610,1
0.392,0.643,1
0.372,0.614,1
0.392,0.578,1
0.377,0.520,1
0.364,0.498,1
0.346,0.523,1
0.357,0.452,1
0.370,0.457,1
0.377,0.526,1
0.370,0.504,1
0.389,0.394,1
0.398,0.423,1
0.376,0.398,1
0.365,0.388,1
0.381,0.391,1
0.359,0.395,1
0.355,0.393,1
0.403,0.322,1
0.362,0.316,1
0.381,0.298,1
0.408,0.297,1
0.399,0.294,1
0.375,0.301,1
0.382,0.279,1
0.392,0.231,1
0.419,0.263,1
0.415,0.262,1
0.407,0.264,1
0.415,0.255,1
0.418,0.217,1
0.403,0.225,1
0.411,0.189,1
0.436,0.238,1
0.438,0.204,1
0.429,0.232,1
0.435,0.247,1
0.454,0.242,1
0.452,0.225,1
0.474,0.199,1
0.459,0.179,1
0.451,0.199,1
0.445,0.219,1
0.455,0.207,1
0.447,0.223,1
0.443,0.192,1
0.477,0.207,1
0.482,0.211,1
0.472,0.242,1
0.473,0.204,1
0.482,0.186,1
0.474,0.179,1
0.466,0.218,1
0.512,0.198,1
0.498,0.189,1
0.494,0.169,1
0.509,0.173,1
0.477,0.194,1
0.480,0.188,1
0.507,0.171,1
0.509,0.206,1
0.512,0.163,1
0.551,0.185,1
0.529,0.201,1
0.513,0.187,1
0.512,0.191,1
0.501,0.191,1
0.547,0.186,1
0.541,0.194,1
0.531,0.198,1
0.533,0.231,1
0.554,0.205,1
0.547,0.163,1
0.537,0.182,1
0.587,0.234,1
0.559,0.181,1
0.558,0.190,1
0.572,0.182,1
0.598,0.197,1
0.582,0.216,1
0.595,0.188,1
0.613,0.170,1
0.616,0.209,1
0.594,0.173,1
0.607,0.208,1
0.606,0.208,1
0.610,0.180,1
0.625,0.177,1
0.667,0.215,1
0.670,0.208,1
0.662,0.190,1
0.668,0.197,1
0.650,0.194,1
0.668,0.181,1
0.637,0.165,1
0.725,0.193,1
0.714,0.206,1
0.717,0.217,1
0.733,0.208,1
0.718,0.188,1
0.712,0.226,1
0.711,0.202,1
0.775,0.196,1
0.782,0.224,1
0.779,0.202,1
0.756,0.269,1
0.763,0.196,1
0.747,0.221,1
0.777,0.210,1
0.790,0.225,1
0.777,0.234,1
0.764,0.219,1
0.789,0.226,1
0.767,0.258,1
0.786,0.250,1
0.769,0.200,1
0.787,0.287,1
0.790,0.231,1
0.807,0.260,1
0.769,0.226,1
0.809,0.220,1
0.799,0.227,1
0.767,0.224,1
0.784,0.254,1
0.790,0.238,1
0.806,0.241,1
0.812,0.259,1
0.797,0.261,1
0.775,0.241,1
0.812,0.253,1
0.822,0.264,1
0.809,0.255,1
0.787,0.274,1
0.829,0.289,1
0.779,0.270,1
0.811,0.238,1
0.807,0.285,1
0.799,0.280,1
0.803,0.302,1
0.816,0.302,1
0.799,0.305,1
0.791,0.305,1
0.806,0.293,1
0.822,0.277,1
0.808,0.312,1
0.799,0.290,1
0.819,0.316,1
0.831,0.326,1
0.820,0.321,1
0.817,0.353,1
0.812,0.324,1
0.852,0.353,1
0.808,0.303,1
0.795,0.336,1
0.809,0.349,1
0.847,0.327,1
0.814,0.317,1
0.831,0.317,1
0.835,0.348,1
0.813,0.341,1
0.835,0.350,1
0.809,0.362,1
0.806,0.387,1
0.823,0.338,1
0.826,0.329,1
0.807,0.387,1
0.838,0.369,1
0.818,0.386,1
0.850,0.385,1
0.832,0.332,1
0.823,0.372,1
0.834,0.408,1
0.843,0.441,1
0.808,0.380,1
0.842,0.403,1
0.849,0.432,1
0.819,0.433,1
0.826,0.423,1
0.836,0.414,1
0.809,0.470,1
0.824,0.419,1
0.848,0.450,1
0.835,0.415,1
0.823,0.456,1
0.817,0.461,1
0.845,0.473,1
0.834,0.480,1
0.865,0.450,1
0.825,0.470,1
0.839,0.484,1
0.855,0.484,1
0.824,0.487,1
0.838,0.501,1
0.803,0.503,1
0.840,0.478,1
0.865,0.504,1
0.835,0.507,1
0.832,0.518,1
0.820,0.502,1
0.836,0.512,1
0.865,0.517,1
0.829,0.495,1
0.854,0.527,1
0.866,0.538,1
0.825,0.516,1
0.855,0.526,1
0.825,0.547,1
0.826,0.557,1
0.831,0.547,1
0.855,0.563,1
0.826,0.548,1
0.839,0.567,1
0.833,0.546,1
0.843,0.565,1
0.844,0.619,1
0.839,0.617,1
0.849,0.595,1
0.834,0.583,1
0.833,0.593,1
0.846,0.603,1
0.832,0.580,1
0.837,0.581,1
0.863,0.630,1
0.834,0.616,1
0.817,0.600,1
0.826,0.600,1
0.865,0.635,1
0.833,0.623,1
0.831,0.634,1
0.834,0.631,1
0.829,0.597,1
0.818,0.631,1
0.840,0.623,1
0.824,0.625,1
0.849,0.631,1
0.834,0.663,1
0.832,0.595,1
0.828,0.616,1
0.823,0.652,1
0.860,0.650,1
0.845,0.623,1
0.829,0.654,1
0.825,0.667,1
0.846,0.633,1
0.838,0.634,1
0.843,0.659,1
0.843,0.650,1
0.829,0.657,1
0.836,0.621,1
0.853,0.650,1
0.826,0.646,1
0.833,0.643,1
0.819,0.638,1
0.829,0.648,1
0.810,0.633,1
0.830,0.649,1
0.854,0.669,1
0.836,0.634,1
0.828,0.648,1
0.813,0.657,1
0.812,0.659,1
0.818,0.669,1
0.819,0.667,1
0.815,0.675,1
0.827,0.679,1
0.835,0.641,1
0.824,0.635,1
0.842,0.672,1
0.836,0.646,1
0.834,0.647,1
0.829,0.674,1
0.843,0.673,1
0.838,0.683,1
0.852,0.675,1
0.849,0.644,1
0.837,0.670,1
0.829,0.646,1
0.500,0.271,1
0.516,0.264,1
0.507,0.269,1
0.526,0.237,1
0.513,0.233,1
0.506,0.221,1
0.515,0.260,1
